rec_num,time_log_seq,billable_flag
2018-003800CWP,5245329,N
2018-003800CWP,5245330,N
2018-014043CUA,5245360,N
2018-015058CUA,5245400,N
2018-014043CUA,5245414,N
2018-014043CUA,5245416,N
2014-001272DVA,5245467,N
2017-011783CWP,5245490,N
2018-014043CUA,5245575,N
20132800CWPCWP,5245952,N
2018-003800CWP,5246153,N
2007.0946CWP-02,5246164,N
2018-014043CUA,5246185,N
2005.0679C,5246514,N
2008.0014U,5246672,N
2017-016313CWP,5247156,N
2017-016313CWP,5247157,N
2007.0946CWP-02,5247159,N
2007.0946CWP-02,5247160,N
2018-011423VAR,5247532,N
2007.1238E,5247555,N
2018-013637CWP,5247987,N
2018-013637CWP,5247988,N
2018-013637CWP,5247989,N
2018-013637CWP,5247990,N
2018-013637CWP,5248082,N
2008.0014U,5248249,N
2008.0014U,5248250,N
2018-001043CWP,5248454,N
2018-003036CWP,5248513,N
2017-016313CWP,5248531,N
2018-003800CWP,5248532,N
2007.0946CWP-02,5248585,N
2007.0946CWP-02,5248587,N
2007.0946CWP-02,5248589,N
2018-013637CWP,5248745,N
2018-013637CWP,5249292,N
2008.0091E,5249509,N
2017-016313CWP,5250550,N
2007.0946CWP-02,5250575,N
2007.0946CWP-02,5250577,N
2019-002050VAR,5250978,N
2018-003036CWP,5251006,N
2015-000937CWP,5251007,N
2018-001043CWP,5251141,N
2018-013637CWP,5252119,N
2005.0679C,5252171,N
2018-003036CWP,5252871,N
2018-003036CWP,5252872,N
2018-003036CWP,5253034,N
2018-003036CWP,5253038,N
2018-013637CWP,5253631,N
2018-013637CWP,5253632,N
2018-013637CWP,5253633,N
2018-013637CWP,5253644,N
2018-013637CWP,5253645,N
2018-013637CWP,5253647,N
2018-013637CWP,5253648,N
2018-013637CWP,5253649,N
2018-013637CWP,5253650,N
2018-013637CWP,5253651,N
2018-013637CWP,5253652,N
2018-013637CWP,5253653,N
2018-013637CWP,5253654,N
2018-013637CWP,5253656,N
2018-013637CWP,5253657,N
2018-013637CWP,5253658,N
2018-013637CWP,5253659,N
2018-013637CWP,5253660,N
2018-013637CWP,5253661,N
2017-000979CUA,5253709,N
2018-013637CWP,5253792,N
2018-013637CWP,5253824,N
2018-013637CWP,5253825,N
2018-013637CWP,5253826,N
2018-013637CWP,5254237,N
2018-009075VAR,5254631,N
2005.0759E,5255128,N
2017-016313CWP,5255254,N
2018-003800CWP,5255255,N
2018-003800CWP,5255256,N
20144454CWP,5255257,N
2007.0946CWP-02,5255258,N
20120878CWP,5255404,N
20120878CWP,5255405,N
2018-003800CWP,5255522,N
2018-003800CWP,5255535,N
2018-003036CWP,5255570,N
2018-003036CWP,5255571,N
2018-003036CWP,5255641,N
2017-016313CWP,5255838,N
2018-003800CWP,5255842,N
2007.0946CWP-02,5255865,N
2017-012132VAR,5255869,N
2011.1122E_3,5256170,N
2011.1122E_3,5256185,N
2008.0014U,5256591,N
2018-013637CWP,5256852,N
2018-009075VAR,5257545,N
2017-016313CWP,5257562,N
2017-016313CWP,5257563,N
2018-003800CWP,5257574,N
2018-003800CWP,5257575,N
2018-003800CWP,5257576,N
2018-003800CWP,5257577,N
20144454CWP,5257578,N
2008.0014U,5257750,N
2008.0014U,5257751,N
2018-003800CWP,5257970,N
2018-003800CWP,5257971,N
2018-003800CWP,5257972,N
2018-013637CWP,5258036,N
2018-013637CWP,5258037,N
2018-013637CWP,5258039,N
2018-013637CWP,5258040,N
2018-003036CWP,5258052,N
2018-003036CWP,5258053,N
2018-003800CWP,5258080,N
2005.0759OFA,5258130,N
2008.0014U,5258165,N
2018-013637CWP,5258170,N
2011.1122E_3,5258333,N
20144454CWP,5258505,N
2007.0946CWP-02,5258506,N
20144454CWP,5258565,N
2018-007888CWP,5258567,N
2018-013637CWP,5258668,N
2018-013637CWP,5258669,N
2018-013637CWP,5258670,N
2018-013637CWP,5258671,N
2018-013637CWP,5258672,N
2018-013637CWP,5258673,N
2018-013637CWP,5258694,N
2018-013637CWP,5258698,N
2018-013637CWP,5258699,N
2018-013637CWP,5258701,N
2017-016313CWP,5260639,N
2017-016313CWP,5260640,N
2017-016313CWP,5260642,N
2017-016313CWP,5260643,N
2017-016313CWP,5260645,N
20144454CWP,5260650,N
20144454CWP,5260653,N
20144454CWP,5260655,N
2007.0946CWP-02,5260656,N
2007.0946CWP-02,5260659,N
2018-013637CWP,5260760,N
2018-013637CWP,5260763,N
2017-000979CUA,5261066,N
2005.0759OFA,5261705,N
2005.0759OFA,5262221,N
2018-013637CWP,5262834,N
2018-013637CWP,5262853,N
2018-013637CWP,5263212,N
2018-013637CWP,5263213,N
2018-013637CWP,5263234,N
2018-013637CWP,5263235,N
2018-013637CWP,5263236,N
2018-013637CWP,5263237,N
2018-013637CWP,5263238,N
2010.0515DVA-02,5263370,N
2017-016313CWP,5263421,N
2017-016313CWP,5263422,N
2018-003800CWP,5263436,N
20144454CWP,5263487,N
20144454CWP,5263490,N
2007.0946CWP-02,5263493,N
2018-013637CWP,5263498,N
2018-013637CWP,5263980,N
2018-013637CWP,5263981,N
2018-016554VAR,5264333,N
20144454CWP,5264747,N
20144454CWP,5264748,N
2007.0946CWP-02,5264749,N
2014.0334ENX,5264912,N
2013.1179E,5265128,N
2017-016313CWP,5265740,N
2017-016313CWP,5265741,N
2018-003800CWP,5265742,N
20144454CWP,5265743,N
20144454CWP,5265764,N
2007.0946CWP-02,5265765,N
2018-013637CWP,5265766,N
2018-003800CWP,5265887,N
2018-003800CWP,5265889,N
2018-003800CWP,5265892,N
2018-003036CWP,5265967,N
2017-011783CWP,5265968,N
2017-011783CWP,5265969,N
2018-013637CWP,5266114,N
2018-013637CWP,5266161,N
2018-013637CWP,5266162,N
2018-013637CWP,5266163,N
2018-013637CWP,5266186,N
2018-013637CWP,5266188,N
2018-013637CWP,5266191,N
2018-013637CWP,5266193,N
2018-013637CWP,5266196,N
2018-013637CWP,5266232,N
2016-003836VAR,5267410,N
2018-013637CWP,5268348,N
2018-008862PCA,5268498,N
2018-003800CWP,5268630,N
2018-003800CWP,5268631,N
2018-003800CWP,5268644,N
2018-003800CWP,5268646,N
2018-003800CWP,5268702,N
2013.1179C,5268834,N
2013.1179C,5268836,N
2019-003787CUA,5269315,N
2018-013637CWP,5269950,N
2017-015120VAR,5270019,N
2017-000655CUA,5271097,N
2005.0759OFA,5271337,N
2005.0759OFA,5271338,N
2013.1757E,5271344,N
2013.1757E,5271345,N
2013.1757E,5271346,N
2018-003800CWP,5271679,N
2018-003800CWP,5271682,N
2018-003800CWP,5271686,N
2018-003800CWP,5271690,N
2018-003800CWP,5271704,N
2016-000162CWP,5271831,N
2017-016050CUA,5272164,N
2018-014015COA,5272689,N
2017-015120VAR,5272698,N
2018-008862PCA,5274034,N
2018-008862PCA,5274035,N
2018-003800CWP,5274409,N
2018-007764CUA,5274443,N
2015-000937CWP,5274462,N
2011.1370E,5274569,N
2016-000162CWP,5274877,N
2017-016050CUA,5274989,N
2018-008862PCA,5276526,N
2018-008862PCA,5276528,N
2017-016313CWP,5276593,N
2018-003800CWP,5276616,N
2018-003800CWP,5276697,N
2016-000162CWP,5276878,N
2016-000162CWP,5276880,N
2016-000162CWP,5276881,N
2016-000162CWP,5276882,N
2018-013637CWP,5277078,N
2016-000162CWP,5277283,N
2016-003836VAR,5278121,N
2018-003800CWP,5278978,N
2017-011783CWP,5279008,N
2017-016313CWP,5279121,N
2018-003800CWP,5279124,N
2018-003800CWP,5279125,N
2017-000655CUA,5279151,N
2013.0655VAR,5279227,N
2011.0409DVA,5279829,N
2018-013637CWP,5280990,N
2011.1370E,5281186,N
2017-016313CWP,5281578,N
2017-016313CWP,5281579,N
2018-003800CWP,5281580,N
2018-003800CWP,5281581,N
2018-003800CWP,5281582,N
2018-013637CWP,5281616,N
2018-003036CWP,5282256,N
2018-013637CWP,5282369,N
2018-013637CWP,5282370,N
2018-003800CWP,5282474,N
2014.0243CUA,5283503,N
2018-013637CWP,5283618,N
2010.0305DVA-04,5283934,N
2017-016313CWP,5284687,N
2018-003800CWP,5284688,N
2018-003800CWP,5284689,N
2007.0946CWP-02,5284705,N
2008.0091E,5284816,N
2008.0091E,5284817,N
2018-013637CWP,5285109,N
2018-013637CWP,5285140,N
2018-013637CWP,5285164,N
2018-013637CWP,5285165,N
2018-013637CWP,5285167,N
2018-013637CWP,5285169,N
2018-013637CWP,5285170,N
2018-013637CWP,5285172,N
2018-013637CWP,5285173,N
2018-013637CWP,5285175,N
2018-013637CWP,5285176,N
2018-013637CWP,5285224,N
2018-013637CWP,5285226,N
2018-013637CWP,5285228,N
2018-013637CWP,5285230,N
2018-013637CWP,5285231,N
2018-013637CWP,5285233,N
2018-013637CWP,5285245,N
2018-013637CWP,5285246,N
2018-013637CWP,5285248,N
2018-013637CWP,5285249,N
2018-013637CWP,5285250,N
2018-013637CWP,5285251,N
2018-013637CWP,5285252,N
2018-013637CWP,5285253,N
2018-013637CWP,5285265,N
2018-013637CWP,5285267,N
2018-013637CWP,5285268,N
2018-013637CWP,5285271,N
2018-013637CWP,5285272,N
2018-013637CWP,5285274,N
2017-016313CWP,5285356,N
2018-003800CWP,5285358,N
2017-003134DNX,5285588,N
2014.0244ENX,5285926,N
2017-000655CUA,5286956,N
2008.0091E,5286995,N
2017-000655CUA,5287027,N
2017-000655CUA,5287028,N
2018-013637CWP,5287436,N
2018-003800CWP,5287840,N
2013.0655VAR,5287908,N
2018-013637CWP,5288057,N
2018-013637CWP,5288059,N
2018-013637CWP,5288098,N
2018-013637CWP,5288102,N
2018-013637CWP,5288114,N
2018-013637CWP,5288115,N
2018-013637CWP,5288116,N
2018-013637CWP,5288119,N
2018-013637CWP,5288145,N
2018-003036CWP,5288173,N
2017-016313CWP,5288196,N
2017-016313CWP,5288197,N
2017-016313CWP,5288198,N
2018-003800CWP,5288199,N
2018-003800CWP,5288200,N
2018-003800CWP,5288201,N
2018-003800CWP,5288202,N
2011.1300X,5288498,N
2011.1300X,5288499,N
2011.1300X,5288500,N
2017-016313CWP,5289724,N
2018-003800CWP,5289725,N
2018-003800CWP,5289726,N
2018-003800CWP,5289727,N
2018-003036CWP,5289739,N
2017-000655CUA,5290148,N
2013.0655VAR,5290476,N
2008.0091E,5290611,N
2008.0091E,5290614,N
2008.0091E,5290616,N
2018-003800CWP,5290704,N
2017-000655CUA,5290790,N
2017-000655CUA,5290874,N
2017-010001IMP,5291131,N
2008.0091E,5292025,N
2018-013637CWP,5292352,N
2017-000655CUA,5292791,N
2017-000655CUA,5292792,N
2017-016313CWP,5292842,N
2018-003800CWP,5292855,N
2018-003800CWP,5292858,N
2018-003800CWP,5293005,N
2011.0409DVA,5293008,N
2014.0044C,5293375,N
2014-002181PCA,5294083,N
2018-013637CWP,5294617,N
2018-013637CWP,5295084,N
2018-013637CWP,5295087,N
2018-013637CWP,5295098,N
2018-013637CWP,5295143,N
2017-000655CUA,5295203,N
2017-000655CUA,5295204,N
2019-014655CUA,5295361,N
2018-003800CWP,5295756,N
2018-003800CWP,5295757,N
2018-003800CWP,5295758,N
2018-003800CWP,5295759,N
2018-003800CWP,5295781,N
2015-012491CUA,5295817,N
2015-012491CUA,5295828,N
2015-012491CUA,5295991,N
2007.0168CUA-02,5296833,N
2015-005763CUA,5296981,N
2018-013637CWP,5297224,N
2018-013637CWP,5297607,N
2018-013637CWP,5297724,N
2018-003800CWP,5297804,N
2018-003800CWP,5297805,N
2018-003800CWP,5297806,N
2018-003800CWP,5297807,N
2018-013637CWP,5298830,N
2010.0515DVA-02,5299590,N
2018-003800CWP,5301033,N
2015-012491CUA,5301095,N
2017-016313CWP,5301129,N
2018-003800CWP,5301131,N
2018-003800CWP,5301144,N
2015-000937CWP,5301145,N
2018-013637CWP,5301317,N
2019-005201CUA,5301748,N
2010.0515DVA-02,5301947,N
2018-003800CWP,5302937,N
2015-012491CUA,5303230,N
2017-011783CWP,5303329,N
2015-000937CWP,5303335,N
2015-000937CWP,5303338,N
2018-003800CWP,5303456,N
2018-013637CWP,5303577,N
2018-013637CWP,5303884,N
2018-013637CWP,5303885,N
2018-013637CWP,5303944,N
2007.0094C,5303983,N
2018-013637CWP,5304945,N
2018-013387CUA,5305058,N
2018-013637CWP,5305340,N
2018-016554VAR,5305362,N
2007.0094E,5305500,N
2017-000263VAR,5305611,N
2013.0208EIA,5305836,N
2013.0208EIA,5305837,N
2013.0208EIA,5305838,N
2017-016313CWP,5305862,N
2017-016313CWP,5305863,N
2018-003800CWP,5305874,N
2018-003800CWP,5305875,N
2018-003800CWP,5305877,N
2018-003800CWP,5305878,N
2018-013637CWP,5305918,N
2018-013637CWP,5305920,N
2018-013637CWP,5306361,N
2018-013637CWP,5306364,N
2017-000263VAR,5306588,N
2017-016313CWP,5307076,N
2018-003036CWP,5307137,N
2018-013637CWP,5307595,N
2018-013637CWP,5307598,N
2018-013637CWP,5307601,N
2018-013637CWP,5307603,N
2018-013637CWP,5307612,N
2018-013637CWP,5308507,N
2018-013637CWP,5308515,N
2013.0784ENX-02,5308688,N
2016-001794DNX,5309080,N
2018-013637CWP,5309335,N
2017-016313CWP,5309949,N
2017-016313CWP,5309950,N
2018-003800CWP,5309951,N
2018-013387CUA,5309963,N
2007.0168CUA-02,5310388,N
2011.0409E,5310415,N
2008.0091E,5310453,N
2008.0091E,5310454,N
2008.0091E,5310456,N
2018-008862PCA,5310479,N
2018-013637CWP,5310532,N
2017-016050CUA,5310850,N
2017-016050CUA,5310862,N
2018-013637CWP,5311303,N
2011.0409E,5311526,N
2018-013387CUA,5312775,N
2017-016313CWP,5312971,N
2017-016313CWP,5312972,N
2013.0208EIA,5313017,N
2013.0208EIA,5313018,N
2013.0208EIA,5313019,N
2018-013637CWP,5313022,N
2018-013637CWP,5313023,N
2018-013637CWP,5313036,N
2018-013637CWP,5313038,N
2018-013637CWP,5313039,N
2018-013637CWP,5313040,N
2018-013637CWP,5313076,N
2018-013637CWP,5313114,N
2018-013637CWP,5313117,N
2018-013637CWP,5313120,N
2015-000937CWP,5313139,N
2018-013637CWP,5313140,N
2018-013637CWP,5313142,N
2013.0208EIA,5313276,N
2013.0208EIA,5313278,N
2018-013637CWP,5313381,N
2019-016109PPA,5313431,N
2019-015459PPA,5313971,N
2018-013637CWP,5313996,N
2007.0168CUA-02,5314441,N
2018-013387CUA,5314571,N
2007.0168CUA-02,5314779,N
2005.0679K,5314804,N
2018-013637CWP,5315247,N
2019-006086CUA,5315386,N
2007.0168CUA-02,5315553,N
2007.0168CUA-02,5315846,N
2019-015128CUA,5316189,N
2014-001400ENX,5316503,N
2019-004915VAR,5317190,N
2012.0709E,5317947,N
2017-010001IMP,5318808,N
2007.1238E,5319067,N
2014-001400ENX,5319464,N
2007.0168CUA-02,5319717,N
2014-001400ENX,5319797,N
2016-005131VAR,5320469,N
2019-004915VAR,5320666,N
2010.0515DVA-02,5320891,N
2018-013637CWP,5321152,N
2018-013637CWP,5321164,N
2018-013637CWP,5321165,N
2018-013637CWP,5321166,N
2018-013637CWP,5321167,N
2015-000937CWP,5321236,N
2018-003800CWP,5321246,N
2018-003800CWP,5321248,N
2018-003800CWP,5321249,N
2018-003800CWP,5321250,N
2017-016313CWP,5321321,N
2017-016313CWP,5321323,N
2018-013637CWP,5321340,N
2007.0168CUA-02,5321590,N
2018-013637CWP,5321691,N
2014-001400ENX,5322738,N
2019-013024COA,5323195,N
2017-016313CWP,5323819,N
2017-016313CWP,5323820,N
2017-016313CWP,5323821,N
2017-016313CWP,5323822,N
2018-013637CWP,5323885,N
2015-012491CUA,5324057,N
2017-016313CWP,5324470,N
2018-009197COA,5324874,N
2019-014408COA,5324875,N
2017-005154CUA,5324955,N
2017-005154CUA,5324991,N
2018-013637CWP,5325104,N
2019-004915VAR,5325296,N
2019-004915VAR,5325349,N
2018-013637CWP,5325520,N
2019-013024COA,5325670,N
2013.0784E,5326074,N
2018-013637CWP,5326566,N
2018-013637CWP,5326567,N
2018-013637CWP,5326568,N
2017-016313CWP,5326694,N
2017-016313CWP,5326695,N
2017-016313CWP,5326696,N
2007.0168CUA-02,5326834,N
2014.0832GPR,5326853,N
2014.0832GPR,5326928,N
2019-017771COA,5327074,N
2019-014408COA,5327078,N
2018-009197COA,5327080,N
2014-001400ENX,5327451,N
2017-016313CWP,5327486,N
2018-009548CUA,5327703,N
2007.0168CUA-02,5327723,N
2019-001228VAR,5327728,N
2018-013637CWP,5328136,N
2007.0168CUA-02,5328845,N
2019-022159CWP,5329611,N
2007.0168CUA-02,5329628,N
2007.0168CUA-02,5329629,N
2007.0168CUA-02,5329630,N
2007.0168CUA-02,5329631,N
2018-013637CWP,5329698,N
2018-013637CWP,5329726,N
2017-016313CWP,5330095,N
2017-016313CWP,5330097,N
2017-016313CWP,5330099,N
2017-016313CWP,5330101,N
2017-016313CWP,5330102,N
2018-013637CWP,5330126,N
2019-017771COA,5330348,N
2018-011004CUA,5330458,N
2014.0231CUA,5330918,N
2018-013637CWP,5331282,N
2018-013637CWP,5331284,N
2018-013637CWP,5332143,N
2018-013637CWP,5332164,N
2018-013637CWP,5332165,N
2018-013637CWP,5332166,N
2018-013637CWP,5332168,N
2018-013637CWP,5332213,N
2010.0515DVA-02,5332270,N
2017-016313CWP,5332848,N
2017-016313CWP,5332853,N
2017-016313CWP,5332856,N
2018-013637CWP,5332905,N
2018-013637CWP,5332907,N
2018-013637CWP,5332909,N
2018-013637CWP,5332912,N
2018-013637CWP,5332924,N
2007.0168CUA-02,5333141,N
2019-017771COA,5333180,N
2018-013637CWP,5333589,N
2018-013637CWP,5333592,N
2018-013637CWP,5333604,N
2018-013637CWP,5333606,N
2018-013637CWP,5333608,N
2018-013637CWP,5333610,N
2018-013637CWP,5333612,N
2018-013637CWP,5333619,N
2018-013637CWP,5333621,N
2018-013637CWP,5333635,N
2018-013637CWP,5333640,N
2018-013637CWP,5333642,N
2017-016313CWP,5333653,N
2018-013637CWP,5333655,N
2018-013637CWP,5333656,N
2019-001995CUA,5333662,N
2017-016313CWP,5333684,N
2018-013637CWP,5334315,N
2018-013637CWP,5334316,N
2015-012491CUA,5335633,N
2015-012491CUA,5335634,N
2007.0168CUA-02,5335672,N
2007.0168CUA-02,5335673,N
2007.0168CUA-02,5335685,N
2007.0168CUA-02,5335767,N
2007.0168CUA-02,5335771,N
2007.0168CUA-02,5335774,N
2010.0515DVA-02,5335810,N
2017-016313CWP,5335821,N
2017-016313CWP,5335822,N
2017-016313CWP,5335834,N
2017-016313CWP,5335836,N
2017-016313CWP,5335838,N
2018-013637CWP,5335848,N
2012.1553E,5335956,N
2012.1553E,5335980,N
2017-016313CWP,5336574,N
2017-016313CWP,5336576,N
2017-016313CWP,5336577,N
2017-016313CWP,5338577,N
2017-016313CWP,5338579,N
2017-016313CWP,5338581,N
2017-016313CWP,5338582,N
2018-013637CWP,5338615,N
2018-013637CWP,5338618,N
2018-013637CWP,5338619,N
2018-013637CWP,5338621,N
2018-013637CWP,5338622,N
2018-013637CWP,5339363,N
2010.0515DVA-02,5339973,N
2010.0515DVA-02,5339984,N
2007.0168CUA-02,5339986,N
2007.0168CUA-02,5339987,N
2018-013637CWP,5340447,N
2018-013637CWP,5340449,N
2018-013637CWP,5340450,N
2018-013637CWP,5340451,N
2018-013637CWP,5340496,N
2018-013637CWP,5340497,N
2018-013637CWP,5340498,N
2018-013637CWP,5340499,N
2015-012491CUA,5341013,N
2015-012491CUA,5341044,N
2017-016313CWP,5341421,N
2018-013637CWP,5341455,N
2018-013637CWP,5341456,N
2018-013637CWP,5341457,N
2015-004109CUA-02,5341844,N
2015-004109CUA-02,5341845,N
2015-004109CUA-02,5341846,N
2006.1308E_5,5342002,N
2017-005154CUA,5342029,N
2018-013637CWP,5342208,N
2018-013637CWP,5342209,N
2018-013637CWP,5342210,N
2018-013637CWP,5342211,N
2018-013637CWP,5342212,N
2017-005154CUA,5343316,N
2017-005154CUA,5343493,N
2017-016313CWP,5343969,N
2018-013637CWP,5343991,N
2018-013637CWP,5343992,N
2017-016313CWP,5344032,N
2010.0515DVA-02,5345524,N
2017-005154CUA,5346285,N
2018-013637CWP,5346678,N
2007.0168CUA-02,5347322,N
2019-022126COA,5347378,N
2017-016313CWP,5347429,N
2017-016313CWP,5347432,N
2017-016313CWP,5347434,N
2017-016313CWP,5347437,N
2018-013637CWP,5347474,N
2018-013637CWP,5347476,N
2018-013637CWP,5347477,N
2019-022126COA,5347817,N
2018-013637CWP,5348315,N
2017-016313CWP,5349442,N
2017-016313CWP,5349443,N
2017-016313CWP,5349494,N
2017-016313CWP,5349495,N
2018-013637CWP,5349496,N
2018-013637CWP,5349498,N
2019-004582CUA,5349503,N
2017-016313CWP,5350119,N
2017-016313CWP,5350120,N
2017-016313CWP,5350141,N
2018-013637CWP,5350437,N
2010.0305DVA-04,5352086,N
2018-013637CWP,5352188,N
2018-013637CWP,5352190,N
2018-013637CWP,5352215,N
2018-017235CWP,5352260,N
2018-017235CWP,5352261,N
2017-016313CWP,5352350,N
2017-016313CWP,5352351,N
2017-016313CWP,5352352,N
2017-016313CWP,5352353,N
2017-016313CWP,5352364,N
2018-013637CWP,5352373,N
2018-013637CWP,5352374,N
2018-013637CWP,5352376,N
2017-016313CWP,5353194,N
2017-016313CWP,5353195,N
2017-016313CWP,5353196,N
2017-016313CWP,5353197,N
2018-013637CWP,5353369,N
2018-013637CWP,5353370,N
2018-013637CWP,5353372,N
2018-013637CWP,5353373,N
2018-013637CWP,5353374,N
2018-013637CWP,5353377,N
2018-013637CWP,5353378,N
2018-013637CWP,5353379,N
2018-013637CWP,5353381,N
2018-013637CWP,5353386,N
2018-013637CWP,5353387,N
2018-013637CWP,5353388,N
2018-013637CWP,5353389,N
2018-013637CWP,5353390,N
2018-013637CWP,5353391,N
2018-013637CWP,5353393,N
2018-013637CWP,5353394,N
2018-013637CWP,5353398,N
2018-013637CWP,5353400,N
2018-013637CWP,5353402,N
2018-013637CWP,5353404,N
2018-013637CWP,5353405,N
2013.1535CUA-02,5354107,N
2013.1535CUA-02,5354108,N
2013.1535CUA-02,5354643,N
2017-016313CWP,5354757,N
2017-016313CWP,5354759,N
2017-016313CWP,5354783,N
2013.1535CUA-02,5354870,N
2018-013637CWP,5354872,N
2013.1535CUA-02,5354930,N
2017-016313CWP,5354960,N
2013.1535CUA-02,5355024,N
2018-017235CWP,5355033,N
2018-017235CWP,5355048,N
2018-013637CWP,5355171,N
2013.1535CUA-02,5355398,N
2013.1535CUA-02,5355616,N
2006.1523E,5355678,N
2018-016619COA,5355749,N
2016-006860AHB,5356114,N
2015-012491CUA,5357038,N
2017-016313CWP,5357271,N
2017-016313CWP,5357272,N
2018-013637CWP,5357284,N
2018-013637CWP,5357285,N
2018-013637CWP,5357810,N
2018-016619COA,5358040,N
2008.0091E,5359194,N
2019-020031CUA,5359793,N
2018-013637CWP,5359893,N
2018-013637CWP,5360022,N
2018-013637CWP,5360036,N
2017-016313CWP,5360042,N
2017-016313CWP,5360043,N
2018-013637CWP,5360056,N
2018-013637CWP,5360057,N
2018-013637CWP,5360058,N
2018-013637CWP,5360059,N
2019-020031CUA,5360160,N
2019-020031CUA,5360222,N
2019-020031CUA,5360223,N
2019-020031CUA,5360229,N
2019-020031CUA,5360300,N
2019-020031CUA,5360536,N
2015-006448MLS,5361410,N
2017-016313CWP,5361537,N
2017-016313CWP,5361538,N
2017-016313CWP,5361539,N
2017-016313CWP,5361540,N
2018-013637CWP,5361545,N
2018-013637CWP,5361546,N
2014.0011C,5361619,N
2018-013637CWP,5362038,N
2019-017349CUA,5363064,N
2011.1122CUA,5363101,N
2019-005201CUA,5363357,N
2018-010941VAR,5363361,N
2019-017002PHA,5363448,N
2019-015307CUA,5364299,N
2010.0305DVA-04,5364434,N
2018-013637CWP,5364527,N
2015-015199CUA,5364613,N
2014.0012E,5364670,N
2017-016313CWP,5364847,N
2017-016313CWP,5364848,N
2018-013637CWP,5364872,N
2018-013637CWP,5364877,N
2018-003036CWP,5364904,N
2018-013637CWP,5364942,N
2018-013637CWP,5364946,N
2014.0012E,5364956,N
2019-022159CWP,5365434,N
2018-013637CWP,5366452,N
2017-010559VAR,5366567,N
2017-016313CWP,5366878,N
2017-016313CWP,5366879,N
2018-013637CWP,5366881,N
2018-013637CWP,5366882,N
2017-016313CWP,5367035,N
2018-013637CWP,5367383,N
2018-013637CWP,5367386,N
2009.1100H,5369764,N
2018-013637CWP,5370074,N
2018-013637CWP,5370076,N
2017-016313CWP,5370510,N
2017-016313CWP,5370513,N
