REC_NUM,EXPIRATION_DATE,EXPIRATION_STATUS,B1_PER_CATEGORY,APPLICATION_NAME,OPENED_DATE,RECORD_STATUS
2019-017647STR,3/1/2022,Active,STR,2200 Sacramento Street Unit 706,10/2/2019,Closed - Approved
2019-020322STR,3/2/2022,Active,STR,45 Douglass Street,7/4/2019,Closed - Approved
2019-022793STR,3/2/2022,Active,STR,1395 22nd Street Unit 412,12/11/2019,Closed - Approved
2019-018985STR,3/3/2022,Active,STR,787 46th Avenue,4/2/2019,Closed - Approved
2019-018783STR,3/3/2022,Active,STR,535 47th Avenue,2/20/2019,Closed - Approved
2019-023330STR,3/3/2022,Active,STR,355 Roosevelt Way Upper Unit,10/23/2019,Closed - Approved
2019-018475STR,3/3/2022,Active,STR,245 Upper Terrace,12/15/2018,Closed - Approved
2019-020257STR,3/3/2022,Active,STR,46 Portola Drive,6/2/2019,Closed - Approved
2019-023295STR,3/4/2022,Active,STR,223 Waller Street,11/16/2019,Closed - Approved
2020-003076STR,3/4/2022,Active,STR,14 Avila Street,3/4/2020,Closed - Approved
2020-003096STR,3/4/2022,Active,STR,3303 Folsom Street,3/4/2020,Closed - Approved
2018-015992STR,3/5/2022,Active,STR,50 Forest Knolls Drive,11/27/2018,Closed - Approved
2019-020354STR,3/5/2022,Active,STR,40 Levant Street,8/18/2019,Closed - Approved
2019-019490STR,3/5/2022,Active,STR,157 Ripley Street,10/16/2019,Closed - Approved
2016-002448STR,3/6/2022,Active,STR,890 Chenery Street,2/23/2016,Closed - Approved
2015-011285STR,3/6/2022,Active,STR,2501 Post Street,9/1/2015,Closed - Approved
2018-000077STR,3/6/2022,Active,STR,3806 19th Street,11/30/2017,Closed - Approved
2019-019080STR,3/8/2022,Active,STR,2701 41st Avenue,5/14/2019,Closed - Approved
2016-001570STR,3/9/2022,Active,STR,1097 Church Street,2/3/2016,Closed - Approved
2019-019248STR,3/12/2022,Active,STR,274 Athens Street,4/21/2019,Closed - Approved
2019-022387STR,3/12/2022,Active,STR,1050 Page Street,12/3/2019,Closed - Approved
2015-016321STR,3/12/2022,Active,STR,58 Belcher Street,12/11/2015,Closed - Approved
2019-020511STR,3/12/2022,Active,STR,1530 FULTON ST,7/27/2019,Closed - Approved
2019-019018STR,3/12/2022,Active,STR,712 Page Street,1/17/2019,Closed - Approved
2019-021621STR,3/12/2022,Active,STR,1326 31st Avenue,8/8/2019,Closed - Approved
2019-023345STR,3/12/2022,Active,STR,794 48th Avenue,11/9/2019,Closed - Approved
2019-023337STR,3/12/2022,Active,STR,302 Coleridge Street,11/7/2019,Closed - Approved
2018-003788STR,3/13/2022,Active,STR,560 PRECITA AVE,3/16/2018,Closed - Approved
2018-003728STR,3/14/2022,Active,STR,90 Alvarado Street,3/15/2018,Closed - Approved
2016-001063STR,3/15/2022,Active,STR,78 Havelock St,1/22/2016,Closed - Approved
2019-002005STR,3/15/2022,Active,STR,631 28th Avenue,2/19/2019,Closed - Approved
2018-016569STR,3/15/2022,Active,STR,330 Colon Avenue,12/10/2018,Closed - Approved
2019-020379STR,3/17/2022,Active,STR,33 Albion Street,8/5/2019,Closed - Approved
2019-019504STR,3/18/2022,Active,STR,"300 Ivy Street, Apt 124",10/16/2019,Closed - Approved
2019-019208STR,3/19/2022,Active,STR,229 Laussat Street,6/19/2019,Closed - Approved
2019-019205STR,3/19/2022,Active,STR,4751 17th Street,6/25/2019,Closed - Approved
2019-023294STR,3/19/2022,Active,STR,858 Clayton Street,10/6/2019,Closed - Approved
2019-018238STR,3/19/2022,Active,STR,75 Gates Street,6/9/2019,Closed - Approved
2019-021625STR,3/19/2022,Active,STR,1919 31st Avenue,9/20/2019,Closed - Approved
2018-000346STR,3/20/2022,Active,STR,1073 Natoma Street,12/22/2017,Closed - Approved
2018-003958STR,3/20/2022,Active,STR,558 Flood Avenue,3/21/2018,Closed - Approved
2015-018555STR,3/22/2022,Active,STR,2001 California St. Apt 601,12/31/2015,Closed - Approved
2016-001348STR,3/22/2022,Active,STR,678 Moultrie Street,1/29/2016,Closed - Approved
2020-000392STR,3/24/2022,Active,STR,344 Ewing Terrace,12/13/2019,Closed - Approved
2019-020273STR,3/24/2022,Active,STR,1452 Willard Street,6/18/2019,Closed - Approved
2019-020295STR,3/24/2022,Active,STR,1540 Lombard Street Unit C,7/17/2019,Closed - Approved
2019-018935STR,3/24/2022,Active,STR,436 Page Street,9/3/2018,Closed - Approved
2019-018351STR,3/24/2022,Active,STR,1287 Sanchez Street,9/4/2018,Closed - Approved
2020-003901STR,3/25/2022,Active,STR,228 Broad Street,3/26/2020,Closed - Approved
2018-000045STR,3/25/2022,Active,STR,47 Eagle St,12/22/2017,Closed - Approved
2016-000141STR,3/27/2022,Active,STR,100 UPPER TER,1/6/2016,Closed - Approved
2016-000579STR,3/27/2022,Active,STR,623 9th Avenue,1/13/2016,Closed - Approved
2018-004373STR,3/29/2022,Active,STR,39 Oakwood Street,3/28/2018,Closed - Approved
2016-000168STR,3/29/2022,Active,STR,823 CAROLINA ST,1/6/2016,Closed - Approved
2018-000101STR,3/29/2022,Active,STR,4209 22nd Street,10/4/2017,Closed - Approved
2018-000065STR,3/29/2022,Active,STR,440 Sawyer Street,10/24/2017,Closed - Approved
2016-000907STR,3/30/2022,Active,STR,30 Germania Street,1/21/2016,Closed - Approved
2020-003965STR,3/31/2022,Active,STR,2808 Polk Street,3/31/2020,Closed - Approved
2019-023202STR,3/31/2022,Active,STR,1546 44th Avenue,12/18/2019,Closed - Approved
2016-000838STR,3/31/2022,Active,STR,81A Walter Street,1/20/2016,Closed - Approved
2020-003999STR,3/31/2022,Active,STR,162 15th Avenue,4/1/2020,Closed - Approved
2020-003975STR,3/31/2022,Active,STR,1431 Shafter Avenue,3/31/2020,Closed - Approved
2016-000844STR,4/1/2022,Active,STR,3356 Jackson Street,1/20/2016,Closed - Approved
2018-000244STR,4/1/2022,Active,STR,1530 39th Ave.,11/12/2017,Closed - Approved
2018-000278STR,4/4/2022,Active,STR,2062 48th Avenue,12/1/2017,Closed - Approved
2019-020262STR,4/4/2022,Active,STR,49 Robblee Avenue,6/14/2019,Closed - Approved
2020-004367STR,4/4/2022,Active,STR,1734 WALLER ST,4/5/2020,Closed - Approved
2019-022749STR,4/4/2022,Active,STR,1006 Tennessee Street,12/10/2019,Closed - Approved
2020-004366STR,4/4/2022,Active,STR,101 PRENTISS ST,4/5/2020,Closed - Approved
2018-000324STR,4/4/2022,Active,STR,435 Fair Oaks Street,12/12/2017,Closed - Approved
2019-020240STR,4/5/2022,Active,STR,330 LOS PALMOS DR,1/31/2019,Closed - Approved
2019-020363STR,4/5/2022,Active,STR,318 Ridgewood Ave,8/10/2019,Closed - Approved
2019-021588STR,4/7/2022,Active,STR,617 Capp Street,7/30/2019,Closed - Approved
2019-018775STR,4/7/2022,Active,STR,111 Hahn Street,1/23/2019,Closed - Approved
2016-001354STR,4/8/2022,Active,STR,559 Mangels Avenue,1/29/2016,Closed - Approved
2018-000332STR,4/8/2022,Active,STR,66 Bridgeview Drive,12/12/2017,Closed - Approved
2019-020473STR,4/8/2022,Active,STR,516 Noe Street,6/20/2019,Closed - Approved
2020-004498STR,4/9/2022,Active,STR,2670 47th Avenue,4/10/2020,Closed - Approved
2018-005621STR,4/11/2022,Active,STR,1535 30TH AVE,4/12/2018,Closed - Approved
2020-004521STR,4/12/2022,Active,STR,91 Stoneyford Avenue,4/13/2020,Closed - Approved
2019-023249STR,4/12/2022,Active,STR,868 Potrero Ave,11/27/2019,Closed - Approved
2020-004511STR,4/12/2022,Active,STR,41 States Street,4/13/2020,Closed - Approved
2020-004529STR,4/13/2022,Active,STR,74 Bradford Street,4/14/2020,Closed - Approved
2019-019103STR,4/13/2022,Active,STR,1226 44th Avenue,6/9/2019,Closed - Approved
2019-023242STR,4/14/2022,Active,STR,125 Alma Street,11/27/2019,Closed - Approved
2020-004562STR,4/14/2022,Active,STR,606 30th Avenue,4/15/2020,Closed - Approved
2019-021581STR,4/14/2022,Active,STR,425 14th Street Apt 4,8/20/2019,Closed - Approved
2019-020294STR,4/14/2022,Active,STR,666 34th Avenue,6/14/2019,Closed - Approved
2019-002421STR,4/15/2022,Active,STR,751 Haight Street,2/27/2019,Closed - Approved
2019-019508STR,4/15/2022,Active,STR,1870 36th Avenue,10/16/2019,Closed - Approved
2019-020389STR,4/15/2022,Active,STR,165 Ripley Street,7/12/2019,Closed - Approved
2019-019944STR,4/16/2022,Active,STR,1443 Bacon Street,10/23/2019,Closed - Approved
2020-004590STR,4/16/2022,Active,STR,322 Graystone Terrace,4/17/2020,Closed - Approved
2019-003548STR,4/16/2022,Active,STR,3815 Quintara Street,3/12/2019,Closed - Approved
2018-000331STR,4/16/2022,Active,STR,30 Edith Street,12/22/2017,Closed - Approved
2018-000076STR,4/16/2022,Active,STR,4009 18th Street,12/22/2017,Closed - Approved
2019-019164STR,4/18/2022,Active,STR,1173 Tennessee Street,5/15/2019,Closed - Approved
2018-000225STR,4/18/2022,Active,STR,291 Wheeler Avenue,11/29/2017,Closed - Approved
2020-004594STR,4/18/2022,Active,STR,215 ELSIE ST,4/17/2020,Closed - Approved
2020-004578STR,4/18/2022,Active,STR,1077 ALABAMA ST,4/16/2020,Closed - Approved
2019-023256STR,4/18/2022,Active,STR,645 Prentiss St,10/23/2019,Closed - Approved
2020-004583STR,4/18/2022,Active,STR,1447 FULTON ST,4/16/2020,Closed - Approved
2019-021615STR,4/18/2022,Active,STR,17 Jennifer Place,8/3/2019,Closed - Approved
2020-004567STR,4/18/2022,Active,STR,337 RICHLAND AVE,4/15/2020,Closed - Approved
2020-004582STR,4/18/2022,Active,STR,329 HILL ST,4/16/2020,Closed - Approved
2020-001548STR,4/19/2022,Active,STR,654 Funston Ave,12/13/2019,Closed - Approved
2020-004641STR,4/20/2022,Active,STR,2042 42nd ave,4/21/2020,Closed - Approved
2019-021386STR,4/20/2022,Active,STR,1830 Santiago Street,8/17/2019,Closed - Approved
2019-023276STR,4/21/2022,Active,STR,155 Olmstead Street,11/14/2019,Closed - Approved
2020-004652STR,4/21/2022,Active,STR,3 Peralta Avenue,4/22/2020,Closed - Approved
2019-000778STR,4/23/2022,Active,STR,731 31st Avenue,1/18/2019,Closed - Approved
2019-003606STR,4/23/2022,Active,STR,618 Haight Street,3/13/2019,Closed - Approved
2019-002618STR,4/23/2022,Active,STR,71 Cuvier Street,3/4/2019,Closed - Approved
2019-006179STR,4/23/2022,Active,STR,485 Tehama Street Unit 2,5/2/2019,Closed - Approved
2018-016649STR,4/23/2022,Active,STR,1946 32nd Avenue,12/11/2018,Closed - Approved
2019-019252STR,4/23/2022,Active,STR,1800 Bryant Street Unit 311,6/20/2019,Closed - Approved
2019-018738STR,4/23/2022,Active,STR,186 27th Street,6/14/2018,Closed - Approved
2018-003288STR,4/23/2022,Active,STR,3811 16th Street,3/7/2018,Closed - Approved
2018-006189STR,4/25/2022,Active,STR,2731 California Street Unit B,4/25/2018,Closed - Approved
2020-004028STR,4/30/2022,Active,STR,379 Laidley Street,4/3/2020,Closed - Approved
2018-005185STR,4/30/2022,Active,STR,1235 Masonic Avenue,1/16/2018,Closed - Approved
2018-005261STR,5/2/2022,Active,STR,6 Prospect Avenue,2/16/2018,Closed - Approved
2019-019045STR,5/4/2022,Active,STR,691 Goettingen Street,6/6/2019,Closed - Approved
2020-004835STR,5/4/2022,Active,STR,677 Castro Street Unit 2,5/5/2020,Closed - Approved
2016-002723STR,5/5/2022,Active,STR,1865 Golden Gate Ave #3,2/29/2016,Closed - Approved
2019-020238STR,5/5/2022,Active,STR,1119A Alabama Street Unit A,7/18/2019,Closed - Approved
2019-020351STR,5/5/2022,Active,STR,1242 Church Street,5/5/2019,Closed - Approved
2019-018862STR,5/6/2022,Active,STR,1373 3rd Avenue,3/2/2019,Closed - Approved
2019-019049STR,5/6/2022,Active,STR,1405 Newcomb Avenue,3/14/2019,Closed - Approved
2019-018823STR,5/6/2022,Active,STR,1429 43rd Avenue,3/5/2019,Closed - Approved
2019-019180STR,5/6/2022,Active,STR,374 11th Street Unit 5,2/27/2019,Closed - Approved
2020-004878STR,5/6/2022,Active,STR,2133 Scott Street,5/6/2020,Closed - Approved
2016-001379STR,5/9/2022,Active,STR,727 Clayton,1/29/2016,Closed - Approved
2016-003582STR,5/9/2022,Active,STR,259 LAUSSAT STREET,3/18/2016,Closed - Approved
2018-006021STR,5/9/2022,Active,STR,71 KNOLLVIEW WAY,4/20/2018,Closed - Approved
2018-004799STR,5/9/2022,Active,STR,1096 Rhode Island St,10/26/2017,Closed - Approved
2018-005176STR,5/10/2022,Active,STR,511 Missouri Street,1/16/2018,Closed - Approved
2019-020441STR,5/11/2022,Active,STR,683 Castro Street,5/27/2019,Closed - Approved
2019-018841STR,5/11/2022,Active,STR,3 Naples Street,7/27/2018,Closed - Approved
2020-004964STR,5/11/2022,Active,STR,1374 Sanchez Street,5/12/2020,Closed - Approved
2019-021576STR,5/12/2022,Active,STR,650 Delano Avenue,9/16/2019,Closed - Approved
2020-004450STR,5/12/2022,Active,STR,63 Verna Street,3/7/2020,Closed - Approved
2016-006081STR,5/12/2022,Active,STR,2937 PIERCE STREET,5/10/2016,Closed - Approved
2020-003510STR,5/12/2022,Active,STR,291 Missouri Street,3/12/2020,Closed - Approved
2020-005000STR,5/13/2022,Active,STR,39 Delmar Street,5/14/2020,Closed - Approved
2020-004383STR,5/13/2022,Active,STR,587 Holyoke Street,4/6/2020,Closed - Approved
2018-004897STR,5/14/2022,Active,STR,321 Wilde Ave,2/15/2018,Closed - Approved
2018-004893STR,5/16/2022,Active,STR,686 Huron Ave,2/8/2018,Closed - Approved
2020-005166STR,5/18/2022,Active,STR,2483 16th Avenue,5/19/2020,Closed - Approved
2020-005175STR,5/18/2022,Active,STR,11 Laussat Street,5/19/2020,Closed - Approved
2020-004473STR,5/18/2022,Active,STR,4200 23rd Street,2/10/2020,Closed - Approved
2020-005201STR,5/19/2022,Active,STR,2923 23rd Street Unit 1,5/20/2020,Closed - Approved
2020-005207STR,5/20/2022,Active,STR,1020 Goettingen Street,5/21/2020,Closed - Approved
2020-005224STR,5/20/2022,Active,STR,3891 18th Street,5/21/2020,Closed - Approved
2020-005214STR,5/20/2022,Active,STR,1728 10th Avenue,5/21/2020,Closed - Approved
2020-005235STR,5/21/2022,Active,STR,178 Bridgeview Drive,5/22/2020,Closed - Approved
2020-005231STR,5/21/2022,Active,STR,1550 Plymouth Avenue,5/22/2020,Closed - Approved
2020-005274STR,5/25/2022,Active,STR,185 Crescent Avenue,5/26/2020,Closed - Approved
2020-005278STR,5/25/2022,Active,STR,57 Bessie Street,5/26/2020,Closed - Approved
2016-004213STR,5/25/2022,Active,STR,4588 17TH STREET,3/31/2016,Closed - Approved
2020-005309STR,5/26/2022,Active,STR,166 Highland Avenue,5/27/2020,Closed - Approved
2020-005084STR,5/26/2022,Active,STR,68 McCoppin Street #4,12/18/2019,Closed - Approved
2020-005080STR,5/27/2022,Active,STR,12 Reno Place,9/29/2019,Closed - Approved
2020-005342STR,5/27/2022,Active,STR,1666 45th Avenue,5/28/2020,Closed - Approved
2019-016672STR,5/27/2022,Active,STR,393 Crescent Avenue,9/12/2019,Closed - Approved
2020-005399STR,5/28/2022,Active,STR,532 Cambridge Street,5/29/2020,Closed - Approved
2020-005393STR,5/28/2022,Active,STR,2289 15th Street,5/29/2020,Closed - Approved
2019-020320STR,5/28/2022,Active,STR,2219 47th Ave,9/12/2019,Closed - Approved
2019-020408STR,5/28/2022,Active,STR,1243 35th ave,9/16/2019,Closed - Approved
2019-020424STR,5/28/2022,Active,STR,1774 36th Avenue,8/12/2019,Closed - Approved
2020-005422STR,5/31/2022,Active,STR,1340 De Haro Street,6/1/2020,Closed - Approved
2020-005424STR,5/31/2022,Active,STR,3301 Folsom Street,6/1/2020,Closed - Approved
2019-020331STR,5/31/2022,Active,STR,427 Teresita Boulevard,7/18/2019,Closed - Approved
2020-005427STR,5/31/2022,Active,STR,47 Varennes Street,6/1/2020,Closed - Approved
2019-020420STR,5/31/2022,Active,STR,60 Santa Marina Street,8/7/2019,Closed - Approved
2020-005440STR,5/31/2022,Active,STR,2652 McAllister Street,6/1/2020,Closed - Approved
2019-020406STR,6/1/2022,Active,STR,180 Trumbull Street,2/1/2019,Closed - Approved
2020-004972STR,6/1/2022,Active,STR,1262 41st Avenue,5/13/2020,Closed - Approved
2020-000147STR,6/1/2022,Active,STR,756 24th Avenue,1/6/2020,Closed - Approved
2019-020496STR,6/1/2022,Active,STR,1938 18th Avenue,7/1/2019,Closed - Approved
2016-004630STR,6/2/2022,Active,STR,2528 SUTTER STREET,4/7/2016,Closed - Approved
2019-019251STR,6/2/2022,Active,STR,256 Grand View Avenue,3/24/2019,Closed - Approved
2016-004677STR,6/2/2022,Active,STR,1081 TREAT AVE,4/8/2016,Closed - Approved
2019-021593STR,6/2/2022,Active,STR,2686 23rd Avenue,9/11/2019,Closed - Approved
2019-023379STR,6/2/2022,Active,STR,403 Main Street Unit 720,12/19/2019,Closed - Approved
2019-023240STR,6/3/2022,Active,STR,155 Concord Street,10/22/2019,Closed - Approved
2019-017375STR,6/3/2022,Active,STR,1078 Howard Street Unit 301,9/25/2019,Closed - Approved
2019-023356STR,6/3/2022,Active,STR,218 Woolsey Street,11/6/2019,Closed - Approved
2018-002996STR,6/5/2022,Active,STR,1279 44th Avenue,2/28/2018,Closed - Approved
2020-003717STR,6/7/2022,Active,STR,9 Ignacio Avenue,3/17/2020,Closed - Approved
2020-005526STR,6/7/2022,Active,STR,107 Guttenberg Street,6/8/2020,Closed - Approved
2019-023284STR,6/7/2022,Active,STR,2609 31st Avenue,10/24/2019,Closed - Approved
2019-019035STR,6/8/2022,Active,STR,758 Haight Street Unit 3,8/1/2018,Closed - Approved
2020-005594STR,6/9/2022,Active,STR,55 Fair Oaks Street,6/10/2020,Closed - Approved
2020-004363STR,6/10/2022,Active,STR,476 LIBERTY ST,4/5/2020,Closed - Approved
2020-005662STR,6/11/2022,Active,STR,543 Dolores Street,6/11/2020,Closed - Approved
2018-004791STR,6/11/2022,Active,STR,166 Commonwealth Ave,1/15/2018,Closed - Approved
2018-004920STR,6/11/2022,Active,STR,758 Arkansas Street,2/28/2018,Closed - Approved
2020-005660STR,6/11/2022,Active,STR,175 Russ Street Unit 14,6/11/2020,Closed - Approved
2018-005122STR,6/13/2022,Active,STR,150 Julian Avenue,2/16/2018,Closed - Approved
2018-004930STR,6/13/2022,Active,STR,905 Portola Dr,3/8/2018,Closed - Approved
2018-004938STR,6/13/2022,Active,STR,1150 Balboa Street,3/9/2018,Closed - Approved
2020-003348STR,6/14/2022,Active,STR,3811 Cesar Chavez Street,3/10/2020,Closed - Approved
2019-014273STR,6/14/2022,Active,STR,143 Crescent Avenue,7/22/2019,Closed - Approved
2019-018016STR,6/14/2022,Active,STR,307 Arleta Avenue,10/9/2019,Closed - Approved
2018-006356STR,6/14/2022,Active,STR,2536 McAllister Street,4/27/2018,Closed - Approved
2016-000943STR,6/16/2022,Active,STR,32 San Jacinto Way,1/21/2016,Closed - Approved
2020-005985STR,6/17/2022,Active,STR,372 Douglass Street,6/18/2020,Closed - Approved
2020-004565STR,6/22/2022,Active,STR,1115 Bosworth Street,4/15/2020,Closed - Approved
2020-003422STR,6/28/2022,Active,STR,1261 Grove Street Apt. 5,3/11/2020,Closed - Approved
2016-006847STR,6/28/2022,Active,STR,3975 22ND STREET,5/24/2016,Closed - Approved
2019-018779STR,6/28/2022,Active,STR,105 Fillmore Street Unit A,3/20/2019,Closed - Approved
2019-021883STR,6/28/2022,Active,STR,194 Caselli Avenue,11/21/2019,Closed - Approved
2020-001301STR,6/29/2022,Active,STR,1321 12th Avenue,1/29/2020,Closed - Approved
2016-008258STR,6/30/2022,Active,STR,247 ANDOVER STREET,6/23/2016,Closed - Approved
2020-006297STR,6/30/2022,Active,STR,464 Collingwood Street,7/1/2020,Closed - Approved
2019-022754STR,7/1/2022,Active,STR,2237 Market Street Unit A,12/10/2019,Closed - Approved
2019-019318STR,7/5/2022,Active,STR,595 Noe Street,4/17/2018,Closed - Approved
2018-010685STR,7/5/2022,Active,STR,1182 Treat Avenue,8/2/2018,Closed - Approved
2016-007151STR,7/6/2022,Active,STR,166 ARGUELLO BLVD,5/31/2016,Closed - Approved
2020-003650STR,7/6/2022,Active,STR,1030 Capp Street,3/4/2020,Closed - Approved
2016-001346STR,7/6/2022,Active,STR,11 Castro St,1/29/2016,Closed - Approved
2016-007888STR,7/7/2022,Active,STR,3670 19TH STREET,6/16/2016,Closed - Approved
2016-007378STR,7/9/2022,Active,STR,64 RONDEL PLACE,6/6/2016,Closed - Approved
2017-007756STR,7/9/2022,Active,STR,1907 Lyon Street,6/21/2017,Closed - Approved
2019-018861STR,7/9/2022,Active,STR,1056 Carolina Street,4/16/2019,Closed - Approved
2018-005263STR,7/11/2022,Active,STR,68 Saturn Street,3/16/2018,Closed - Approved
2019-019720STR,7/12/2022,Active,STR,480 Gates Street,10/18/2019,Closed - Approved
2020-005928STR,7/13/2022,Active,STR,1534 19th Avenue,6/9/2020,Closed - Approved
2016-007361STR,7/13/2022,Active,STR,1232 Sutter Street REVOKED,6/3/2016,Closed - Approved
2016-001146STR,7/13/2022,Active,STR,938 York Street,1/25/2016,Closed - Approved
2015-010354STR,7/14/2022,Active,STR,429 Buena Vista Ave East,8/12/2015,Closed - Approved
2018-004953STR,7/15/2022,Active,STR,190 Noe St,3/15/2018,Closed - Approved
2019-022500STR,7/16/2022,Active,STR,2218 Washington Street,12/4/2019,Closed - Approved
2018-005251STR,7/16/2022,Active,STR,412 Eugenia Avenue,3/16/2018,Closed - Approved
2018-004939STR,7/18/2022,Active,STR,54 Balmy St,3/9/2018,Closed - Approved
2018-010039STR,7/19/2022,Active,STR,228 Scott Street,7/20/2018,Closed - Approved
2018-005173STR,7/22/2022,Active,STR,1138 Gilman Avenue,1/16/2018,Closed - Approved
2020-004447STR,7/23/2022,Active,STR,111 Monterey Blvd,4/3/2020,Closed - Approved
2016-008489STR,7/25/2022,Active,STR,"400 Avila Street, Apt. 305",6/28/2016,Closed - Approved
2018-005145STR,7/25/2022,Active,STR,757 Goettingen Street,1/16/2018,Closed - Approved
2018-010360STR,7/26/2022,Active,STR,2359 43rd Avenue,7/27/2018,Closed - Approved
2020-002924STR,7/28/2022,Active,STR,37 Reed Street,3/2/2020,Closed - Approved
2018-010437STR,7/29/2022,Active,STR,39 Reed Street,7/30/2018,Closed - Approved
2018-010407STR,7/29/2022,Active,STR,800 Edinburgh Street,7/30/2018,Closed - Approved
2019-021603STR,7/29/2022,Active,STR,1920 Laguna Street,7/11/2019,Closed - Approved
2020-001532STR,7/30/2022,Active,STR,190 Ewing Terrace,1/15/2020,Closed - Approved
2018-010495STR,7/30/2022,Active,STR,1222 Masonic Avenue,7/31/2018,Closed - Approved
2019-020263STR,7/30/2022,Active,STR,754 32nd Avenue,4/19/2019,Closed - Approved
2018-005234STR,8/1/2022,Active,STR,149 Arbor Street,2/16/2018,Closed - Approved
2018-005293STR,8/1/2022,Active,STR,441 Linden Street,3/16/2018,Closed - Approved
2018-005002STR,8/1/2022,Active,STR,440 Fair Oaks Street,1/16/2018,Closed - Approved
2018-010733STR,8/2/2022,Active,STR,236 Harold Avenue,8/3/2018,Closed - Approved
2019-021586STR,8/3/2022,Active,STR,180 Dolores Street Unit 6,8/28/2019,Closed - Approved
2019-018439STR,8/5/2022,Active,STR,381 Haight Street,7/20/2018,Closed - Approved
2019-021664STR,8/5/2022,Active,STR,2220 Washington Street,9/4/2019,Closed - Approved
2018-004948STR,8/5/2022,Active,STR,3629 23rd Street,3/13/2018,Closed - Approved
2018-010796STR,8/6/2022,Active,STR,214 Lisbon Street,8/6/2018,Closed - Approved
2015-012439STR,8/9/2022,Active,STR,829 44th Avenue,9/17/2015,Closed - Approved
2015-016332STR,8/10/2022,Active,STR,3310 Market Street Unit A,12/11/2015,Closed - Approved
2019-018179STR,8/11/2022,Active,STR,2185 Bush Street Unit 309,6/8/2018,Closed - Approved
2020-004453STR,8/11/2022,Active,STR,41 Child Street,3/17/2020,Closed - Approved
2019-020284STR,8/13/2022,Active,STR,192 Maddux Ave,8/31/2019,Closed - Approved
2018-005189STR,8/13/2022,Active,STR,52 Clipper Street,1/16/2018,Closed - Approved
2018-011154STR,8/13/2022,Active,STR,27 Santa Marina Street,8/14/2018,Closed - Approved
2018-005193STR,8/15/2022,Active,STR,228 Mississippi Street Unit A,1/16/2018,Closed - Approved
2018-011259STR,8/15/2022,Active,STR,667 19th Avenue,8/15/2018,Closed - Approved
2018-005235STR,8/15/2022,Active,STR,824 14th Street,3/16/2018,Closed - Approved
2019-001446STR,8/18/2022,Active,STR,18 Delgado Place,2/5/2019,Closed - Approved
2016-009580STR,8/18/2022,Active,STR,619 6th Avenue,7/22/2016,Closed - Approved
2018-000139STR,8/19/2022,Active,STR,2 Dawnview Way,12/22/2017,Closed - Approved
2018-010676STR,8/20/2022,Active,STR,2435 42ND AVE,8/2/2018,Closed - Approved
2018-000148STR,8/21/2022,Active,STR,552 Waller Street,11/28/2017,Closed - Approved
2016-008531STR,8/21/2022,Active,STR,2428 14th Avenue,6/29/2016,Closed - Approved
2018-011524STR,8/22/2022,Active,STR,423 Mount Vernon Avenue,8/22/2018,Closed - Approved
2018-004976STR,8/22/2022,Active,STR,1375 37th Avenue,1/16/2018,Closed - Approved
2018-005046STR,8/22/2022,Active,STR,375 Capp Street,2/16/2018,Closed - Approved
2019-020244STR,9/1/2022,Active,STR,258 London Street,6/24/2019,Closed - Approved
2019-019689STR,9/1/2022,Active,STR,2321 15th Street,10/18/2019,Closed - Approved
2019-014608STR,9/2/2022,Active,STR,515 Prentiss Street,7/27/2019,Closed - Approved
2017-013482STR,9/3/2022,Active,STR,60 Danvers Street,10/19/2017,Closed - Approved
2018-000164STR,9/3/2022,Active,STR,296 Liberty Street,9/27/2017,Closed - Approved
2018-012245STR,9/5/2022,Active,STR,1456 6th Avenue,9/6/2018,Closed - Approved
2018-005044STR,9/7/2022,Active,STR,3086 Washington Street,2/16/2018,Closed - Approved
2020-004368STR,9/10/2022,Active,STR,4600 19th Street,4/5/2020,Closed - Approved
2018-005287STR,9/11/2022,Active,STR,1 Beachmont Drive,3/16/2018,Closed - Approved
2020-006180STR,9/16/2022,Active,STR,1662 Beach Street Unit A,6/26/2020,Closed - Approved
2018-004955STR,9/19/2022,Active,STR,1415 Oakdale Ave,3/16/2018,Closed - Approved
2019-023262STR,9/20/2022,Active,STR,576 CLIPPER ST,10/9/2019,Closed - Approved
2018-012732STR,9/23/2022,Active,STR,918 MINNESOTA STREET,9/17/2018,Closed - Approved
2018-008211STR,9/24/2022,Active,STR,270 Athens Street,6/7/2018,Closed - Approved
2016-011944STR,9/26/2022,Active,STR,285 Fair Oaks Street,9/15/2016,Closed - Approved
2020-004444STR,9/27/2022,Active,STR,855 La Playa Street #363,4/6/2020,Closed - Approved
2020-000415STR,9/29/2022,Active,STR,57 Saturn Street,12/6/2019,Closed - Approved
2019-020304STR,10/1/2022,Active,STR,12 28th St,9/6/2019,Closed - Approved
2018-013496STR,10/3/2022,Active,STR,113 Gates Street,10/3/2018,Closed - Approved
2018-013481STR,10/3/2022,Active,STR,764 Cole Street Apt. 5,10/3/2018,Closed - Approved
2016-012178STR,10/6/2022,Active,STR,4366 17th Street,9/21/2016,Closed - Approved
2018-014222STR,10/16/2022,Active,STR,2263 15th Street (Renewal),10/17/2018,Closed - Approved
2018-004845STR,10/16/2022,Active,STR,1493 Newcomb Ave,1/14/2018,Closed - Approved
2018-000153STR,10/16/2022,Active,STR,1234 43rd Avenue,11/29/2017,Closed - Approved
